Name,Method,File,Student,Question,Result,Time,Index,Gold_Wrong,Total_Answered,Gender,Age,Education,Relationship,Department,Crowdsourcing_Knowledge,Crowdsourcing_Use
;020512553=0140?,Umati,7_10.png:norm,7,10,0,1301351470.67,90,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,6_10.png:norm,6,10,4,1301351482.14,91,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,4_10.png:norm,4,10,4,1301351486.03,92,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,8_10.png:norm,8,10,0,1301351490.24,93,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,5_10.png:norm,5,10,4,1301351493.77,94,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,/2_1.png:norm,2,1,0,1301351652.44,95,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,/8_1.png:norm,8,1,4,1301351677.95,96,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,/5_1.png:norm,5,1,0,1301351688.04,97,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,/6_1.png:norm,6,1,0,1301351720.03,98,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,/7_1.png:norm,7,1,1,1301351741.56,99,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,9_12.png:gold,9,12,4,1301362423.85,100,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,4_12.png:norm,4,12,0,1301362427.4,101,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,8_12.png:norm,8,12,0,1301362429.79,102,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,6_12.png:norm,6,12,4,1301362442.55,103,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,5_12.png:norm,5,12,0,1301362449.71,104,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,7_12.png:norm,7,12,0,1301362493.38,105,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,8_14.png:norm,8,14,0,1301492555.86,106,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,3_14.png:norm,3,14,2,1301492815.24,107,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,9_14.png:norm,9,14,10,1301492919.56,108,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,7_14.png:norm,7,14,6,1301493076.05,109,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,2_14.png:norm,2,14,10,1301493113.18,110,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,1_14.png:norm,1,14,5,1301493169.46,111,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020512553=0140?,Umati,6_14.png:norm,6,14,10,1301493204.12,112,1,114,Female,18-20,High School,Undergraduate Student,Other Department on Campus,Yes,Completed tasks
;020326009=0140?,Umati,/9_7.png:gold,9,7,0,1301663704.05,0,1,5,Male,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020326009=0140?,Umati,/9_3.png:gold,9,3,4,1301663732.51,1,1,5,Male,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020326009=0140?,Umati,/3_3.png:norm,3,3,4,1301663737.11,2,1,5,Male,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020326009=0140?,Umati,/7_3.png:norm,7,3,0,1301663741.31,3,1,5,Male,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;020326009=0140?,Umati,/6_3.png:norm,6,3,4,1301663751.92,4,1,5,Male,21-24,Bachelors,Undergraduate Student,CS,Yes,No
;022266244=0140?,Umati,/9_9.png:gold,9,9,4,1301682523.42,0,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,/7_9.png:norm,7,9,0,1301682535.58,1,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,/1_9.png:norm,1,9,4,1301682542.97,2,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,/6_9.png:norm,6,9,4,1301682547.0,3,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,/3_9.png:norm,3,9,4,1301682552.72,4,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,/5_9.png:norm,5,9,0,1301682555.48,5,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,/2_9.png:norm,2,9,4,1301682560.32,6,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,/8_9.png:norm,8,9,4,1301682564.51,7,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,/4_9.png:norm,4,9,0,1301682568.12,8,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,9_10.png:gold,9,10,4,1301682581.66,9,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,7_10.png:norm,7,10,0,1301682588.07,10,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,5_10.png:norm,5,10,4,1301682593.73,11,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,8_10.png:norm,8,10,0,1301682603.8,12,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,6_10.png:norm,6,10,4,1301682607.27,13,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,4_10.png:norm,4,10,4,1301682610.95,14,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;022266244=0140?,Umati,/9_7.png:gold,9,7,4,1301682617.84,15,0,16,Male,21-24,Bachelors,Graduate Student,CS,Yes,Not Sure
;020584263=0140?,Umati,9_13.png:gold,9,13,3,1301589644.99,0,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,4_13.png:norm,4,13,1,1301589655.09,1,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,6_13.png:norm,6,13,1,1301589663.25,2,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,7_13.png:norm,7,13,2,1301589683.84,3,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,5_13.png:norm,5,13,3,1301589693.74,4,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,8_13.png:norm,8,13,4,1301589698.64,5,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/9_6.png:gold,9,6,4,1301600462.97,6,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/7_6.png:norm,7,6,4,1301600471.0,7,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/1_6.png:norm,1,6,2,1301600474.72,8,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/8_6.png:norm,8,6,4,1301600476.64,9,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/5_6.png:norm,5,6,0,1301600479.25,10,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/6_6.png:norm,6,6,4,1301600481.49,11,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/4_6.png:norm,4,6,1,1301600489.59,12,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/2_6.png:norm,2,6,0,1301600492.54,13,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/3_6.png:norm,3,6,4,1301600499.26,14,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,9_12.png:gold,9,12,4,1301600911.79,15,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,5_12.png:norm,5,12,2,1301600917.22,16,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,6_12.png:norm,6,12,2,1301600928.07,17,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,7_12.png:norm,7,12,0,1301600943.03,18,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,8_12.png:norm,8,12,1,1301600951.44,19,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,4_12.png:norm,4,12,1,1301600958.03,20,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/9_7.png:gold,9,7,4,1301601011.54,21,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/5_7.png:norm,5,7,3,1301601014.72,22,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/2_7.png:norm,2,7,4,1301601016.33,23,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/4_7.png:norm,4,7,1,1301601019.57,24,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/7_7.png:norm,7,7,2,1301601024.39,25,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/8_7.png:norm,8,7,4,1301601027.96,26,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/3_7.png:norm,3,7,4,1301601032.65,27,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/6_7.png:norm,6,7,4,1301601034.3,28,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/1_7.png:norm,1,7,4,1301601040.82,29,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/9_5.png:gold,9,5,4,1301601057.23,30,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/5_5.png:norm,5,5,1,1301601072.14,31,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/8_5.png:norm,8,5,4,1301601076.23,32,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/7_5.png:norm,7,5,3,1301601083.4,33,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/2_5.png:norm,2,5,4,1301601086.88,34,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/6_5.png:norm,6,5,1,1301601095.1,35,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/4_5.png:norm,4,5,4,1301601097.69,36,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/3_5.png:norm,3,5,4,1301601100.69,37,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/1_5.png:norm,1,5,2,1301601105.84,38,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/9_3.png:gold,9,3,4,1301601115.53,39,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/6_3.png:norm,6,3,4,1301601118.18,40,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/5_3.png:norm,5,3,3,1301601125.8,41,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/4_3.png:norm,4,3,3,1301601130.69,42,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/1_3.png:norm,1,3,1,1301601135.98,43,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/7_3.png:norm,7,3,0,1301601142.28,44,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/3_3.png:norm,3,3,0,1301601147.46,45,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/8_3.png:norm,8,3,1,1301601151.89,46,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/2_3.png:norm,2,3,0,1301601160.58,47,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,9_11.png:gold,9,11,4,1301601198.3,48,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,7_11.png:norm,7,11,2,1301601202.91,49,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,8_11.png:norm,8,11,1,1301601206.77,50,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,4_11.png:norm,4,11,0,1301601209.31,51,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,6_11.png:norm,6,11,4,1301601213.6,52,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,5_11.png:norm,5,11,4,1301601218.1,53,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/9_8.png:gold,9,8,4,1301601235.47,54,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/8_8.png:norm,8,8,1,1301601243.5,55,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;020584263=0140?,Umati,/9_4.png:gold,9,4,3,1301604437.86,56,2,57,Male,18-20,Bachelors,Undergraduate Student,CS,Yes,No
;022416725=0140?,Umati,/9_8.png:gold,9,8,4,1301363191.02,0,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/2_8.png:norm,2,8,0,1301363204.37,1,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/4_8.png:norm,4,8,0,1301363220.81,2,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/7_8.png:norm,7,8,0,1301363229.0,3,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/3_8.png:norm,3,8,4,1301363238.67,4,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/1_8.png:norm,1,8,0,1301363242.28,5,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/6_8.png:norm,6,8,2,1301363249.81,6,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/5_8.png:norm,5,8,0,1301363252.84,7,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/8_8.png:norm,8,8,2,1301363262.84,8,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/9_9.png:gold,9,9,4,1301363269.91,9,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/2_9.png:norm,2,9,4,1301363274.52,10,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/6_9.png:norm,6,9,4,1301363277.42,11,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/1_9.png:norm,1,9,4,1301363284.27,12,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/5_9.png:norm,5,9,0,1301363294.69,13,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/8_9.png:norm,8,9,0,1301363298.35,14,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/3_9.png:norm,3,9,4,1301363335.97,15,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/7_9.png:norm,7,9,0,1301363341.4,16,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/4_9.png:norm,4,9,0,1301363345.58,17,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,9_11.png:gold,9,11,4,1301363359.39,18,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,4_11.png:norm,4,11,0,1301363364.66,19,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,5_11.png:norm,5,11,4,1301363373.21,20,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,6_11.png:norm,6,11,4,1301363381.72,21,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,7_11.png:norm,7,11,4,1301363391.02,22,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,8_11.png:norm,8,11,2,1301363398.46,23,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/9_4.png:gold,9,4,2,1301363426.6,24,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/3_4.png:norm,3,4,4,1301363441.55,25,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/8_4.png:norm,8,4,4,1301363447.88,26,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/6_4.png:norm,6,4,0,1301363449.0,27,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/5_4.png:norm,5,4,1,1301363505.05,28,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/4_4.png:norm,4,4,0,1301363520.81,29,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/7_4.png:norm,7,4,4,1301363531.65,30,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/2_4.png:norm,2,4,0,1301363537.84,31,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/1_4.png:norm,1,4,4,1301363543.86,32,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,2_14.png:norm,2,14,2,1301363572.87,33,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,3_14.png:norm,3,14,0,1301363580.7,34,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/9_1.png:gold,9,1,4,1301440743.32,35,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/7_1.png:norm,7,1,0,1301440761.73,36,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/4_1.png:norm,4,1,0,1301440781.56,37,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/1_1.png:norm,1,1,0,1301440784.92,38,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/3_1.png:norm,3,1,0,1301440788.35,39,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/5_1.png:norm,5,1,0,1301440792.01,40,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/6_1.png:norm,6,1,0,1301440802.22,41,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/8_1.png:norm,8,1,4,1301440809.33,42,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/2_1.png:norm,2,1,3,1301440819.44,43,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/9_6.png:gold,9,6,4,1301440824.14,44,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/6_6.png:norm,6,6,4,1301440826.25,45,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/7_6.png:norm,7,6,4,1301440829.33,46,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/4_6.png:norm,4,6,4,1301440833.7,47,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/2_6.png:norm,2,6,0,1301440835.76,48,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/5_6.png:norm,5,6,0,1301440839.02,49,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/1_6.png:norm,1,6,4,1301440841.86,50,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/3_6.png:norm,3,6,4,1301440844.43,51,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,/8_6.png:norm,8,6,4,1301440846.42,52,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,9_10.png:gold,9,10,4,1301440860.3,53,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;022416725=0140?,Umati,4_10.png:norm,4,10,4,1301440874.93,54,1,55,Male,0-18,High School,Undergraduate Student,CS,Yes,Not Sure
;020916339=0140?,Umati,/9_6.png:gold,9,6,4,1301075053.48,0,0,16,Male,18-20,High School,Undergraduate Student,CS,No,Completed tasks
